央视频道,#genre#
CCTV5,https://live.264788.xyz/channel/cctv5?streamid=bfdc7fd4fdd7c31f07cacd34d3cb0a5a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV5,http://222.223.41.27:8888/hls/5/index.m3u8
CCTV5,http://60.10.139.113:8801/hls/5/index.m3u8
CCTV5,http://58.56.162.102:4466/newlive/live/hls/5/live.m3u8
CCTV5,http://221.226.51.220:50081/newlive/live/hls/5/live.m3u8
CCTV5,http://192.151.150.154/live/cctv5hd.m3u8
CCTV5+,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5plusnew/1200/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=699004&netType=4&sid=5500516288&pid=2028597139&timestamp=20260531052310&Channel_ID=0116_2600037000-99000-200300220107171&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=60.14.59.219&SecurityKey=20260531052310&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=159f8105064e31b5ff29db2afd6c8567
CCTV5+,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5plusnew/600/index.m3u8?msisdn=20260531040210a664f6b3263348e6b3cdc684ef66f019&mdspid=&spid=699004&netType=0&sid=5500516288&pid=2028597139&timestamp=20260531040210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=171.8.79.254&SecurityKey=20260531040210&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=da0573f75ba015dca5cdf75be5e629a4
CCTV5+,http://222.94.115.176:52343/641886773
CCTV5+,http://110.154.192.30:7788/641886773
CCTV5+,http://124.223.82.228:89/641886773
CCTV5+,http://116.128.243.121:9905/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://60.10.139.113:8801/hls/15/index.m3u8
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=699004&netType=4&sid=5500212872&pid=2028597139&timestamp=20260531053410&Channel_ID=0116_2600037000-99000-200300220107184&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=122.156.145.134&SecurityKey=20260531053410&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e9450e7a04e9aa7cd117af06d23585ae
CCTV6,http://47.104.178.59:3566/624878396
CCTV6,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/1000/index.m3u8?msisdn=20260531040210f793c54965344044a378dcaef1bc99da&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260531040210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=171.8.79.254&SecurityKey=20260531040210&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b2987e158e4381dcc07a0ebe7a8f362e
CCTV6,http://222.94.115.176:52343/624878396
CCTV6,http://110.154.192.30:7788/624878396
CCTV6,http://111.228.4.117:6789/migu720p.php?id=624878396
CCTV6,http://124.223.82.228:89/624878396
CCTV6,http://14.153.176.89:1234/624878396
CCTV6,http://8.135.27.147:1234/624878396
CCTV6,http://120.202.94.181:9446/tsfile/live/0006_1.m3u8?key=txiptv
CCTV6,http://27.12.12.31:1234/624878396
CCTV6,http://116.128.243.121:9905/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.39.89.130:60901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://118.193.115.2:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV6,http://207.56.13.146:81/cdnlive/cctv6.m3u8
CCTV6,https://live.264788.xyz/channel/cctv6?streamid=c604d1dc88387983185d3a508d55f87f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV6,http://222.223.41.27:8888/hls/6/index.m3u8
CCTV6,http://60.10.139.113:8801/hls/6/index.m3u8
CCTV6,http://221.226.51.220:50081/newlive/live/hls/6/live.m3u8
CCTV6,http://74.91.26.218:82/live/cctv6hd.m3u8
CCTV7,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/50/index.m3u8?msisdn=20260531040210bd704a2d85194eb4a96c42be37cb0cd5&mdspid=&spid=699004&netType=0&sid=5501083622&pid=2028597139&timestamp=20260531040210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=171.8.79.254&SecurityKey=20260531040210&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2502d656aa513d6528a1acc9d41add43
CCTV7,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv7hd/51/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=699004&netType=4&sid=5501083622&pid=2028597139&timestamp=20260531053541&Channel_ID=0116_2600037000-99000-200300220107187&ProgramID=673168121&ParentNodeID=-99&assertID=5501083622&client_ip=139.215.106.207&SecurityKey=20260531053541&promotionId=&mvid=5102910278&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=379d374116413f13e6979caddd755eae
CCTV7,http://222.94.115.176:52343/673168121
CCTV7,http://110.154.192.30:7788/673168121
CCTV7,http://14.153.176.89:1234/673168121
CCTV7,http://116.128.243.121:9905/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://222.214.208.34:59901/tsfile/live/0007_1.m3u8
CCTV7,http://207.56.13.146:81/cdnlive/cctv7.m3u8
CCTV7,https://live.264788.xyz/channel/cctv7?streamid=2816a855aa82363e0025b440f8f75c14&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV7,http://222.223.41.27:8888/hls/7/index.m3u8
CCTV7,http://60.10.139.113:8801/hls/7/index.m3u8
CCTV7,http://74.91.26.218:82/live/cctv7hd.m3u8
CCTV7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009
CCTV7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8
CCTV8,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=699004&netType=4&sid=5500212868&pid=2028597139&timestamp=20260531053514&Channel_ID=0116_2600037000-99000-200300220107186&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=36.134.67.22&SecurityKey=20260531053514&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fba97dc9fb4afb18bae6fab30e2b8df1
CCTV8,http://47.104.178.59:3566/624878356
CCTV8,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/1000/index.m3u8?msisdn=20260531040210f2229c449aba47c8a728309963dd1cfe&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260531040210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=171.8.79.254&SecurityKey=20260531040210&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1ff2b2995cfb4706c548c5890e84e658
CCTV8,http://222.94.115.176:52343/624878356
CCTV8,http://110.154.192.30:7788/624878356
CCTV8,http://124.223.82.228:89/624878356
CCTV8,http://14.153.176.89:1234/624878356
CCTV8,http://101.6.130.52:1234/624878356
CCTV8,http://112.132.10.54:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.128.243.121:9905/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,https://live.264788.xyz/channel/cctv8?streamid=6a85d271479df7e4105c8edd745b4625&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV8,http://222.223.41.27:8888/hls/8/index.m3u8
CCTV8,http://60.10.139.113:8801/hls/8/index.m3u8
CCTV8,http://74.91.26.218:82/live/cctv8hd.m3u8
CCTV8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV8,http://198.204.228.26/live/cctv8hd.m3u8
CCTV9,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/51/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=699004&netType=4&sid=5501083624&pid=2028597139&timestamp=20260531052004&Channel_ID=0116_2600037000-99000-200300220107167&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=221.210.223.158&SecurityKey=20260531052004&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=721c42db4bef0aaaa9f86cfb52b7ff53
CCTV9,http://47.104.178.59:3566/673168140
CCTV9,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/50/index.m3u8?msisdn=202605310402104bf76c1e2b3f49999c7d6efdda1df8f4&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20260531040210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=171.8.79.254&SecurityKey=20260531040210&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1ade01494bad80d02af4cfc3deeec3fc
CCTV9,http://110.154.192.30:7788/673168140
CCTV9,http://124.223.82.228:89/673168140
CCTV9,http://14.153.176.89:1234/673168140
CCTV9,https://live.264788.xyz/channel/cctv9?streamid=849c59eb8f64e0b008b7d63ed949bd9a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV9,http://222.223.41.27:8888/hls/9/index.m3u8
CCTV9,http://60.10.139.113:8801/hls/9/index.m3u8
CCTV10,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=699004&netType=4&sid=5500212874&pid=2028597139&timestamp=20260531051938&Channel_ID=0116_2600037000-99000-200300220107166&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=221.210.223.158&SecurityKey=20260531051938&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=7b298987be9ec3507175115060c01dbf
CCTV10,http://47.104.178.59:3566/624878405
CCTV10,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/1000/index.m3u8?msisdn=20260531040210010da7fb17e744b6876dfc7968bc7943&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260531040210&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=171.8.79.254&SecurityKey=20260531040210&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ba95a293f808fbceec05c856c4ad9946
CCTV10,http://110.154.192.30:7788/624878405
CCTV10,http://120.202.94.181:9446/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://124.223.82.228:89/624878405
CCTV10,http://14.153.176.89:1234/624878405
CCTV10,http://116.128.243.121:9905/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://www.negative.top:50000/rtp/233.50.200.22:5140
CCTV10,https://live.264788.xyz/channel/cctv10?streamid=5c17e973e6d2241c96beb2627f7dc3fe&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV10,http://222.223.41.27:8888/hls/10/index.m3u8
CCTV10,http://60.10.139.113:8801/hls/10/index.m3u8
CCTV10,http://58.56.162.102:4466/newlive/live/hls/11/live.m3u8
CCTV11,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=f863b466d46e2ff46401579155d4a125&mdspid=&spid=699004&netType=4&sid=5500988610&pid=2028597139&timestamp=20260531053338&Channel_ID=0116_2600037000-99000-200300220107183&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=122.156.145.125&SecurityKey=20260531053338&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=1834153345&jmhm=f863b466d46e2ff46401579155d4a125&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3a1cbd1f266c81976d7a6906736434ad
CCTV11,http://47.104.178.59:3566/667987558
CCTV11,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/cctv11hd/50/20200103/index.m3u8?msisdn=202605310402111c64ca3ab459422e9c052890dd2b42f6&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20260531040211&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=171.8.79.254&SecurityKey=20260531040211&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=ZQ-A1-9.5.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=59a751885143153bc1e9cf83750d7342
CCTV11,http://222.94.115.176:52343/667987558
CCTV11,http://110.154.192.30:7788/667987558
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://124.223.82.228:89/667987558
CCTV11,http://8.135.27.147:1234/667987558
CCTV11,http://27.12.12.31:1234/667987558
CCTV11,http://116.128.243.121:9905/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
